Data;Ordine #;Transazioni;Simbolo;Nome;ISIN;Quantità;Prezzo unit.;Costi;Interesse maturati;Importo netto;Valuta Importo netto;Importo netto in valuta di conto;Saldo;Valuta
02-10-2025 15:30:15;262887324;Vendita;AMD;"ADVANCED MICRO DEVICES ORD";US0079031078;5.0;168.63;6.28;0.00;836.87;USD;836.87;4271.05;USD
02-10-2025 12:45:33;00000000;Dividendo;NVDA;"NVIDIA ORD";US67066G1040;1.0;0.26;0.08;0.00;0.18;USD;0.18;3434.18;USD
02-10-2025 02:09:39;262786629;Vendita;ETH;"ETH";EX0X00ETH000;0.12190244;3732.00;4.55;0.00;450.39;EUR;450.39;452.35;EUR
02-10-2025 02:08:17;262785889;Vendita;ETH;"ETH";EX0X00ETH000;0.24;4375.00;10.50;0.00;1039.50;USD;1039.50;3434.00;USD
01-10-2025 21:09:53;262760603;Rettif. costi Borsa;ARM;"ARM HOLDINGS ADR";US0420682058;1.0;0.02;0.00;0.00;0.02;USD;0.02;2394.50;USD
01-10-2025 21:09:52;262760603;Vendita;ARM;"ARM HOLDINGS ADR";US0420682058;3.0;150.57;2.69;0.00;449.02;USD;449.02;2394.48;USD
01-10-2025 21:09:52;262760603;Vendita;ARM;"ARM HOLDINGS ADR";US0420682058;2.0;150.57;3.46;0.00;297.68;USD;297.68;1945.46;USD
01-10-2025 17:29:13;262740666;Acquisto;META;"META PLATFORMS CL A ORD";US30303M1027;2.0;715.1888;12.15;0.00;-1442.53;USD;-1442.53;1647.78;USD
01-10-2025 15:34:57;262472482;Rettif. costi Borsa;AMD;"ADVANCED MICRO DEVICES ORD";US0079031078;1.0;0.04;0.00;0.00;0.04;USD;0.04;3090.31;USD
01-10-2025 15:34:13;262472501;Rettif. costi Borsa;ARM;"ARM HOLDINGS ADR";US0420682058;1.0;0.03;0.00;0.00;0.03;USD;0.03;3090.27;USD
01-10-2025 15:33:45;262472482;Vendita;AMD;"ADVANCED MICRO DEVICES ORD";US0079031078;10.0;162.00;12.47;0.00;1607.53;USD;1607.53;3090.24;USD
01-10-2025 15:30:59;262472501;Vendita;ARM;"ARM HOLDINGS ADR";US0420682058;10.0;146.00;12.22;0.00;1447.78;USD;1447.78;1482.71;USD
30-09-2025 22:52:15;262498106;Accredito Fx Comp.;;;;1.0;14.47;0.00;0.00;14.47;CHF;14.47;0.00;CHF
30-09-2025 22:52:15;262498106;Addebito Fx Comp.;;;;1.0;18.34;0.00;0.00;-18.34;USD;-18.34;34.93;USD
30-09-2025 11:54:02;00000000;Diritti di Custodia;;;;1.0;20.00;1.62;0.00;-21.62;CHF;-21.62;-14.47;CHF
30-09-2025 10:00:27;262355636;Acquisto;BTC;"BTC";EX0X00XBT000;0.00020646;96872.00;0.20;0.00;-20.20;EUR;-20.20;1.96;EUR
30-09-2025 10:00:19;262355493;Acquisto;XRP;"XRP";EX0X00XRP000;8.16666531;2.44898;0.20;0.00;-20.20;EUR;-20.20;22.16;EUR
30-09-2025 10:00:18;262355473;Acquisto;ETH;"ETH";EX0X00ETH000;0.00561325;3563.00;0.20;0.00;-20.20;EUR;-20.20;42.36;EUR
29-09-2025 10:04:14;262059279;Acquisto;ETH;"ETH";EX0X00ETH000;0.0113798;3513.40;0.40;0.00;-40.38;EUR;-40.38;62.56;EUR
29-09-2025 09:54:16;262057285;Accredito Forex;;;;1.0;10.00;0.00;0.00;10.00;CHF;10.00;7.15;CHF
29-09-2025 09:54:16;262057285;Addebito Forex;;;;1.0;12.69;0.00;0.00;-12.69;USD;-12.69;53.27;USD
29-09-2025 09:53:39;262056838;Acquisto;ZGLD;"Swisscanto GOLD ETF";CH0139101593;16.0;899.30;24.30;0.00;-14413.10;CHF;-14413.10;-2.85;CHF
29-09-2025 06:40:05;261958160;Accredito Forex;;;;1.0;13778.15;0.00;0.00;13778.15;CHF;13778.15;14410.25;CHF
29-09-2025 06:40:05;261958160;Addebito Forex;;;;1.0;14900.00;0.00;0.00;-14900.00;EUR;-14900.00;102.94;EUR
29-09-2025 05:21:40;00000000;Pagamento;;;;1.0;100.00;0.00;0.00;100.00;CHF;100.00;632.10;CHF
29-09-2025 01:31:12;00000000;Pagamento;;;;1.0;500.00;0.00;0.00;500.00;CHF;500.00;532.10;CHF
28-09-2025 20:58:29;00000000;Versamento;;;;1.0;15000.00;0.00;0.00;15000.00;EUR;15000.00;15002.94;EUR
24-09-2025 20:42:19;261192959;Acquisto;ETH;"ETH";EX0X00ETH000;0.23930887;4177.40;10.00;0.00;-1009.69;USD;-1009.69;65.96;USD
24-09-2025 17:00:11;261176609;Acquisto;AMZN;"AMAZON COM ORD";US0231351067;3.0;221.00;3.00;0.00;-666.00;USD;-666.00;1075.65;USD
24-09-2025 17:00:11;261176609;Acquisto;AMZN;"AMAZON COM ORD";US0231351067;1.0;221.00;3.33;0.00;-224.33;USD;-224.33;1741.65;USD
24-09-2025 10:45:59;261113787;Acquisto;ZGLD;"Swisscanto GOLD ETF";CH0139101593;1.0;889.40;8.50;0.00;-897.90;CHF;-897.90;32.10;CHF
24-09-2025 10:45:11;261113665;Accredito Forex;;;;1.0;900.00;0.00;0.00;900.00;CHF;900.00;930.00;CHF
24-09-2025 10:45:11;261113665;Addebito Forex;;;;1.0;1143.99;0.00;0.00;-1143.99;USD;-1143.99;1965.98;USD
23-09-2025 20:23:22;261004183;Acquisto;ARM;"ARM HOLDINGS ADR";US0420682058;3.0;140.9976;3.63;0.00;-426.62;USD;-426.62;3109.97;USD
23-09-2025 17:05:57;260965174;Acquisto;ARM;"ARM HOLDINGS ADR";US0420682058;3.0;142.74;2.64;0.00;-430.86;USD;-430.86;3536.59;USD
23-09-2025 17:05:57;260965174;Acquisto;ARM;"ARM HOLDINGS ADR";US0420682058;2.0;142.74;3.43;0.00;-288.91;USD;-288.91;3967.45;USD
23-09-2025 10:00:21;260909309;Acquisto;BTC;"BTC";EX0X00XBT000;0.0002083;96018.00;0.20;0.00;-20.20;EUR;-20.20;2.94;EUR
23-09-2025 10:00:19;260909248;Acquisto;ETH;"ETH";EX0X00ETH000;0.00560052;3571.10;0.20;0.00;-20.20;EUR;-20.20;23.14;EUR
23-09-2025 10:00:17;260908843;Acquisto;XRP;"XRP";EX0X00XRP000;8.22314322;2.43216;0.20;0.00;-20.20;EUR;-20.20;43.34;EUR
23-09-2025 05:37:22;260834224;Acquisto;ETH;"ETH";EX0X00ETH000;0.1;3554.60;3.55;0.00;-359.01;EUR;-359.01;63.54;EUR
23-09-2025 05:35:24;260833492;Vendita;ETH;"ETH";EX0X00ETH000;0.1;3554.10;3.55;0.00;351.86;EUR;351.86;422.55;EUR
23-09-2025 05:28:32;260831567;Acquisto;ETH;"ETH";EX0X00ETH000;0.1;4182.50;4.18;0.00;-422.43;USD;-422.43;4256.36;USD
23-09-2025 05:10:35;260826353;Vendita;ETH;"ETH";EX0X00ETH000;0.0631397;4130.50;2.61;0.00;258.19;USD;258.19;4678.79;USD
22-09-2025 18:56:18;260546371;Rettif. costi Borsa;NVDA;"NVIDIA ORD";US67066G1040;1.0;0.04;0.00;0.00;0.04;USD;0.04;4420.60;USD
22-09-2025 18:56:16;260546371;Vendita;NVDA;"NVIDIA ORD";US67066G1040;7.0;184.50;6.97;0.00;1284.53;USD;1284.53;4420.56;USD
22-09-2025 18:56:16;260546371;Vendita;NVDA;"NVIDIA ORD";US67066G1040;3.0;184.50;5.84;0.00;547.66;USD;547.66;3136.03;USD
22-09-2025 18:09:11;260742300;Rettif. costi Borsa;NVDA;"NVIDIA ORD";US67066G1040;1.0;0.04;0.00;0.00;0.04;USD;0.04;2588.37;USD
22-09-2025 18:09:08;260742300;Vendita;NVDA;"NVIDIA ORD";US67066G1040;7.0;178.50;6.91;0.00;1242.59;USD;1242.59;2588.33;USD
22-09-2025 18:09:08;260742300;Vendita;NVDA;"NVIDIA ORD";US67066G1040;3.0;178.50;5.81;0.00;529.69;USD;529.69;1345.74;USD
22-09-2025 15:58:24;260755407;Acquisto;ZGLD;"Swisscanto GOLD ETF";CH0139101593;1.0;877.10;8.50;0.00;-885.60;CHF;-885.60;30.00;CHF
22-09-2025 15:57:17;260754796;Accredito Forex;;;;1.0;900.00;0.00;0.00;900.00;CHF;900.00;915.60;CHF
22-09-2025 15:57:17;260754796;Addebito Forex;;;;1.0;1144.63;0.00;0.00;-1144.63;USD;-1144.63;816.05;USD
22-09-2025 15:55:59;260753595;Rettif. costi Borsa;AMD;"ADVANCED MICRO DEVICES ORD";US0079031078;1.0;0.02;0.00;0.00;0.02;USD;0.02;1960.68;USD
22-09-2025 15:55:56;260753595;Vendita;AMD;"ADVANCED MICRO DEVICES ORD";US0079031078;4.0;161.00;2.98;0.00;641.02;USD;641.02;1960.66;USD
22-09-2025 15:55:56;260753595;Vendita;AMD;"ADVANCED MICRO DEVICES ORD";US0079031078;2.0;161.00;3.49;0.00;318.51;USD;318.51;1319.64;USD
22-09-2025 15:36:41;260743471;Rettif. costi Borsa;AMD;"ADVANCED MICRO DEVICES ORD";US0079031078;1.0;0.02;0.00;0.00;0.02;USD;0.02;1001.13;USD
22-09-2025 15:32:23;260743471;Vendita;AMD;"ADVANCED MICRO DEVICES ORD";US0079031078;4.0;160.00;2.97;0.00;637.03;USD;637.03;1001.11;USD
22-09-2025 15:32:22;260743471;Vendita;AMD;"ADVANCED MICRO DEVICES ORD";US0079031078;2.0;160.00;3.49;0.00;316.51;USD;316.51;364.08;USD
22-09-2025 12:58:55;260720614;Acquisto;XRP;"XRP";EX0X00XRP000;16.69902101;2.39479;0.40;0.00;-40.39;EUR;-40.39;70.69;EUR
22-09-2025 12:55:11;260718683;Acquisto;ETH;"ETH";EX0X00ETH000;0.02389486;4185.00;1.00;0.00;-101.00;USD;-101.00;47.57;USD
22-09-2025 12:51:29;260717812;Acquisto;ETH;"ETH";EX0X00ETH000;0.00242836;4179.90;0.10;0.00;-10.25;USD;-10.25;148.57;USD
22-09-2025 11:34:59;260690561;Accredito Forex;;;;1.0;102.00;0.00;0.00;102.00;EUR;102.00;111.08;EUR
22-09-2025 11:34:59;260690561;Addebito Forex;;;;1.0;96.27;0.00;0.00;-96.27;CHF;-96.27;15.60;CHF
22-09-2025 04:31:35;00000000;Pagamento;;;;1.0;100.00;0.00;0.00;100.00;CHF;100.00;111.87;CHF
19-09-2025 15:41:35;260312215;Acquisto;ARM;"ARM HOLDINGS ADR";US0420682058;12.0;144.2772;12.60;0.00;-1743.93;USD;-1743.93;158.82;USD
19-09-2025 15:30:18;260307740;Rettif. costi Borsa;NVDA;"NVIDIA ORD";US67066G1040;1.0;0.04;0.00;0.00;0.04;USD;0.04;1902.75;USD
19-09-2025 15:30:03;260307740;Vendita;NVDA;"NVIDIA ORD";US67066G1040;10.0;176.14;12.68;0.00;1748.72;USD;1748.72;1902.71;USD
18-09-2025 15:35:57;259881538;Rettif. costi Borsa;PLTR;"PALANTIR TECHNOLOGIES CL A ORD";US69608A1088;1.0;0.02;0.00;0.00;0.02;USD;0.02;153.99;USD
18-09-2025 15:35:50;260034588;Acquisto;AMD;"ADVANCED MICRO DEVICES ORD";US0079031078;6.0;151.8595;6.37;0.00;-917.53;USD;-917.53;153.97;USD
18-09-2025 15:32:36;259881538;Vendita;PLTR;"PALANTIR TECHNOLOGIES CL A ORD";US69608A1088;5.0;172.72;6.32;0.00;857.28;USD;857.28;1071.50;USD
17-09-2025 21:02:11;259880659;Acquisto;NVDA;"NVIDIA ORD";US67066G1040;30.0;170.2799;37.66;0.00;-5146.06;USD;-5146.06;214.22;USD
17-09-2025 20:53:08;259875184;Rettif. costi Borsa;NVDA;"NVIDIA ORD";US67066G1040;1.0;0.12;0.00;0.00;0.12;USD;0.12;5360.28;USD
17-09-2025 20:53:06;259875184;Vendita;NVDA;"NVIDIA ORD";US67066G1040;31.0;168.49;37.95;0.00;5185.24;USD;5185.24;5360.16;USD
17-09-2025 19:00:29;259867127;Acquisto;PLTR;"PALANTIR TECHNOLOGIES CL A ORD";US69608A1088;3.0;164.50;2.74;0.00;-496.24;USD;-496.24;174.92;USD
17-09-2025 19:00:29;259867127;Acquisto;PLTR;"PALANTIR TECHNOLOGIES CL A ORD";US69608A1088;2.0;164.50;3.49;0.00;-332.49;USD;-332.49;671.16;USD
17-09-2025 19:00:29;259867148;Acquisto;NVDA;"NVIDIA ORD";US67066G1040;5.0;169.8899;6.27;0.00;-855.72;USD;-855.72;1003.65;USD
16-09-2025 17:51:09;259658441;Acquisto;ETH;"ETH";EX0X00ETH000;0.03159386;3758.90;1.19;0.00;-119.95;EUR;-119.95;9.08;EUR
16-09-2025 10:00:25;259550081;Acquisto;BTC;"BTC";EX0X00XBT000;0.00020349;98286.00;0.20;0.00;-20.20;EUR;-20.20;129.03;EUR
16-09-2025 10:00:21;259549646;Acquisto;ETH;"ETH";EX0X00ETH000;0.00522262;3829.50;0.20;0.00;-20.20;EUR;-20.20;149.23;EUR
16-09-2025 10:00:19;259549619;Acquisto;XRP;"XRP";EX0X00XRP000;7.83478016;2.55272;0.20;0.00;-20.20;EUR;-20.20;169.43;EUR
15-09-2025 09:18:47;259358709;Accredito Forex;;;;1.0;100.00;0.00;0.00;100.00;EUR;100.00;189.63;EUR
15-09-2025 09:18:47;259358709;Addebito Forex;;;;1.0;94.37;0.00;0.00;-94.37;CHF;-94.37;11.87;CHF
15-09-2025 07:21:19;00000000;Pagamento;;;;1.0;100.00;0.00;0.00;100.00;CHF;100.00;106.24;CHF
14-09-2025 22:14:16;259293201;Vendita;ETH;"ETH";EX0X00ETH000;0.01608242;3930.60;0.63;0.00;62.58;EUR;62.58;89.63;EUR
14-09-2025 12:00:20;00000000;Servizi Paganti;;;;1.0;-10.00;0.00;0.00;-10.00;USD;-10.00;1859.37;USD
12-09-2025 20:01:56;259067415;Acquisto;AMD;"ADVANCED MICRO DEVICES ORD";US0079031078;4.0;159.00;2.95;0.00;-638.95;USD;-638.95;1869.37;USD
12-09-2025 20:01:56;259067415;Acquisto;AMD;"ADVANCED MICRO DEVICES ORD";US0079031078;2.0;159.00;3.48;0.00;-321.48;USD;-321.48;2508.32;USD
12-09-2025 20:00:19;259067349;Rettif. costi Borsa;CRWV;"COREWEAVE CL A ORD";US21873S1087;1.0;0.02;0.00;0.00;0.02;USD;0.02;2829.80;USD
12-09-2025 20:00:17;259067349;Vendita;CRWV;"COREWEAVE CL A ORD";US21873S1087;8.0;108.0007;6.32;0.00;857.69;USD;857.69;2829.78;USD
12-09-2025 15:32:22;258886160;Acquisto;AMD;"ADVANCED MICRO DEVICES ORD";US0079031078;6.0;156.47;6.41;0.00;-945.23;USD;-945.23;1972.09;USD
10-09-2025 15:39:10;257700018;Rettif. costi Borsa;ARM;"ARM HOLDINGS ADR";US0420682058;1.0;0.02;0.00;0.00;0.02;USD;0.02;2917.32;USD
10-09-2025 15:39:10;257700018;Vendita;ARM;"ARM HOLDINGS ADR";US0420682058;4.0;147.00;2.89;0.00;585.11;USD;585.11;2917.30;USD
10-09-2025 15:39:10;257700018;Vendita;ARM;"ARM HOLDINGS ADR";US0420682058;2.0;147.00;3.45;0.00;290.55;USD;290.55;2332.19;USD
10-09-2025 15:35:18;258240828;Rettif. costi Borsa;CRWV;"COREWEAVE CL A ORD";US21873S1087;1.0;0.02;0.00;0.00;0.02;USD;0.02;2041.64;USD
10-09-2025 15:32:42;258240828;Vendita;CRWV;"COREWEAVE CL A ORD";US21873S1087;6.0;115.50;3.05;0.00;689.95;USD;689.95;2041.62;USD
10-09-2025 15:32:42;258240828;Vendita;CRWV;"COREWEAVE CL A ORD";US21873S1087;2.0;115.50;3.36;0.00;227.64;USD;227.64;1351.67;USD
10-09-2025 15:32:21;258233424;Rettif. costi Borsa;CRWV;"COREWEAVE CL A ORD";US21873S1087;1.0;0.02;0.00;0.00;0.02;USD;0.02;1124.03;USD
10-09-2025 15:30:16;258233424;Vendita;CRWV;"COREWEAVE CL A ORD";US21873S1087;9.0;110.9406;6.52;0.00;991.95;USD;991.95;1124.01;USD
09-09-2025 15:49:16;257929018;Acquisto;AMD;"ADVANCED MICRO DEVICES ORD";US0079031078;3.0;152.50;2.68;0.00;-460.18;USD;-460.18;132.06;USD
09-09-2025 15:49:16;257929018;Acquisto;AMD;"ADVANCED MICRO DEVICES ORD";US0079031078;2.0;152.50;3.46;0.00;-308.46;USD;-308.46;592.24;USD
09-09-2025 15:35:37;257926860;Rettif. costi Borsa;CRWV;"COREWEAVE CL A ORD";US21873S1087;1.0;0.02;0.00;0.00;0.02;USD;0.02;900.70;USD
09-09-2025 15:34:15;257926860;Vendita;CRWV;"COREWEAVE CL A ORD";US21873S1087;6.0;100.70;2.92;0.00;601.28;USD;601.28;900.68;USD
09-09-2025 15:34:15;257926860;Vendita;CRWV;"COREWEAVE CL A ORD";US21873S1087;3.0;100.70;3.46;0.00;298.64;USD;298.64;299.40;USD
09-09-2025 10:00:23;257877968;Acquisto;BTC;"BTC";EX0X00XBT000;0.00020783;96235.00;0.20;0.00;-20.20;EUR;-20.20;27.05;EUR
09-09-2025 10:00:22;257877949;Acquisto;ETH;"ETH";EX0X00ETH000;0.01076369;3716.20;0.40;0.00;-40.40;EUR;-40.40;47.25;EUR
09-09-2025 10:00:21;257877909;Acquisto;XRP;"XRP";EX0X00XRP000;7.78161671;2.57016;0.20;0.00;-20.20;EUR;-20.20;87.65;EUR
08-09-2025 16:07:44;257630114;Accredito Forex;;;;1.0;1.00;0.00;0.00;1.00;USD;1.00;0.76;USD
08-09-2025 16:07:44;257630114;Addebito Forex;;;;1.0;0.80;0.00;0.00;-0.80;CHF;-0.80;6.24;CHF
08-09-2025 15:35:05;257590934;Acquisto;NVDA;"NVIDIA ORD";US67066G1040;4.0;169.14;8.01;0.00;-684.57;USD;-684.57;-0.24;USD
08-09-2025 15:35:05;257590934;Acquisto;NVDA;"NVIDIA ORD";US67066G1040;2.0;169.14;3.51;0.00;-341.79;USD;-341.79;684.33;USD
08-09-2025 15:34:31;257521298;Rettif. costi Borsa;TSM;"TAIWAN SEMICONDUCTOR MNFTG ADR 5 ORD";US8740391003;1.0;0.02;0.00;0.00;0.02;USD;0.02;1026.12;USD
08-09-2025 15:32:43;257521298;Vendita;TSM;"TAIWAN SEMICONDUCTOR MNFTG ADR 5 ORD";US8740391003;3.0;243.00;3.11;0.00;725.89;USD;725.89;1026.10;USD
08-09-2025 15:32:43;257521298;Vendita;TSM;"TAIWAN SEMICONDUCTOR MNFTG ADR 5 ORD";US8740391003;1.0;243.00;3.37;0.00;239.63;USD;239.63;300.21;USD
08-09-2025 07:09:39;257446214;Accredito Forex;;;;1.0;100.00;0.00;0.00;100.00;EUR;100.00;107.85;EUR
08-09-2025 07:09:39;257446214;Addebito Forex;;;;1.0;94.31;0.00;0.00;-94.31;CHF;-94.31;7.04;CHF
08-09-2025 04:30:41;00000000;Pagamento;;;;1.0;100.00;0.00;0.00;100.00;CHF;100.00;101.35;CHF
02-09-2025 19:06:59;256301965;Acquisto;CRWV;"COREWEAVE CL A ORD";US21873S1087;15.0;91.7793;12.07;0.00;-1388.76;USD;-1388.76;60.58;USD
02-09-2025 17:02:32;256290685;Acquisto;NVDA;"NVIDIA ORD";US67066G1040;11.0;169.415;12.80;0.00;-1876.37;USD;-1876.37;1449.34;USD
02-09-2025 16:52:50;256289630;Rettif. costi Borsa;PLTR;"PALANTIR TECHNOLOGIES CL A ORD";US69608A1088;1.0;0.08;0.00;0.00;0.08;USD;0.08;3325.71;USD
02-09-2025 16:52:47;256289630;Vendita;PLTR;"PALANTIR TECHNOLOGIES CL A ORD";US69608A1088;15.0;156.72;28.59;0.00;2322.21;USD;2322.21;3325.63;USD
02-09-2025 16:52:47;256289630;Vendita;PLTR;"PALANTIR TECHNOLOGIES CL A ORD";US69608A1088;6.0;156.72;6.43;0.00;933.89;USD;933.89;1003.42;USD
02-09-2025 10:00:25;256162617;Acquisto;BTC;"BTC";EX0X00XBT000;0.0001584;94701.00;0.15;0.00;-15.15;EUR;-15.15;7.85;EUR
02-09-2025 10:00:25;256162394;Acquisto;BTC;"BTC";EX0X00XBT000;0.00015841;94694.00;0.15;0.00;-15.15;EUR;-15.15;23.00;EUR
02-09-2025 10:00:18;256162527;Acquisto;ETH;"ETH";EX0X00ETH000;0.00531873;3760.30;0.20;0.00;-20.20;EUR;-20.20;38.15;EUR
01-09-2025 09:12:46;255797704;Accredito Forex;;;;1.0;52.85;0.00;0.00;52.85;EUR;52.85;58.35;EUR
01-09-2025 09:12:46;255797704;Addebito Forex;;;;1.0;50.00;0.00;0.00;-50.00;CHF;-50.00;1.35;CHF
01-09-2025 05:26:37;00000000;Pagamento;;;;1.0;50.00;0.00;0.00;50.00;CHF;50.00;51.35;CHF
29-08-2025 17:39:16;255484949;Acquisto;CRWV;"COREWEAVE CL A ORD";US21873S1087;19.0;99.1995;12.83;0.00;-1897.62;USD;-1897.62;69.53;USD
29-08-2025 17:38:06;255481796;Rettif. costi Borsa;TSLA;"TESLA ORD";US88160R1014;1.0;0.04;0.00;0.00;0.04;USD;0.04;1967.15;USD
29-08-2025 17:38:05;255481796;Vendita;TSLA;"TESLA ORD";US88160R1014;5.0;336.62;12.56;0.00;1670.54;USD;1670.54;1967.11;USD
29-08-2025 15:35:40;255332525;Acquisto;ARM;"ARM HOLDINGS ADR";US0420682058;4.0;140.00;2.84;0.00;-562.84;USD;-562.84;296.57;USD
29-08-2025 15:35:39;255332525;Acquisto;ARM;"ARM HOLDINGS ADR";US0420682058;2.0;140.00;3.42;0.00;-283.42;USD;-283.42;859.41;USD
29-08-2025 15:31:05;255332477;Acquisto;TSM;"TAIWAN SEMICONDUCTOR MNFTG ADR 5 ORD";US8740391003;4.0;234.00;6.40;0.00;-942.40;USD;-942.40;1142.83;USD
28-08-2025 18:39:48;255151862;Acquisto;TSLA;"TESLA ORD";US88160R1014;5.0;343.3397;12.58;0.00;-1729.28;USD;-1729.28;2085.23;USD
28-08-2025 15:49:23;254884618;Rettif. costi Borsa;CRWV;"COREWEAVE CL A ORD";US21873S1087;1.0;0.04;0.00;0.00;0.04;USD;0.04;3814.51;USD
28-08-2025 15:49:21;254884618;Vendita;CRWV;"COREWEAVE CL A ORD";US21873S1087;13.0;105.00;7.08;0.00;1357.92;USD;1357.92;3814.47;USD
28-08-2025 15:49:21;254884618;Vendita;CRWV;"COREWEAVE CL A ORD";US21873S1087;5.0;105.00;5.80;0.00;519.20;USD;519.20;2456.55;USD
27-08-2025 21:44:54;254894959;Rettif. costi Borsa;CRWV;"COREWEAVE CL A ORD";US21873S1087;1.0;0.04;0.00;0.00;0.04;USD;0.04;1937.35;USD
27-08-2025 21:44:51;254894959;Vendita;CRWV;"COREWEAVE CL A ORD";US21873S1087;14.0;97.00;9.06;0.00;1348.94;USD;1348.94;1937.31;USD
27-08-2025 21:44:51;254894959;Vendita;CRWV;"COREWEAVE CL A ORD";US21873S1087;5.0;97.00;3.74;0.00;481.26;USD;481.26;588.37;USD
22-08-2025 21:54:16;253912323;Acquisto;CRWV;"COREWEAVE CL A ORD";US21873S1087;10.0;93.8494;6.41;0.00;-944.90;USD;-944.90;107.11;USD
22-08-2025 21:53:56;253912308;Acquisto;PLTR;"PALANTIR TECHNOLOGIES CL A ORD";US69608A1088;6.0;158.5598;6.43;0.00;-957.79;USD;-957.79;1052.01;USD
22-08-2025 21:49:48;253911136;Rettif. costi Borsa;AAPL;"APPLE ORD";US0378331005;1.0;0.04;0.00;0.00;0.04;USD;0.04;2009.80;USD
22-08-2025 21:49:45;253911136;Vendita;AAPL;"APPLE ORD";US0378331005;8.0;228.0302;12.78;0.00;1811.46;USD;1811.46;2009.76;USD
21-08-2025 17:12:01;253688720;Acquisto;NVDA;"NVIDIA ORD";US67066G1040;3.0;175.00;2.79;0.00;-527.79;USD;-527.79;198.30;USD
21-08-2025 17:12:01;253688720;Acquisto;NVDA;"NVIDIA ORD";US67066G1040;1.0;175.00;3.26;0.00;-178.26;USD;-178.26;726.09;USD
19-08-2025 20:49:37;253324530;Accredito Forex;;;;1.0;98.02;0.00;0.00;98.02;USD;98.02;904.35;USD
19-08-2025 20:49:37;253324530;Addebito Forex;;;;1.0;85.00;0.00;0.00;-85.00;EUR;-85.00;5.50;EUR
19-08-2025 20:49:14;253324164;Accredito Forex;;;;1.0;12.26;0.00;0.00;12.26;USD;12.26;806.33;USD
19-08-2025 20:49:14;253324164;Addebito Forex;;;;1.0;10.00;0.00;0.00;-10.00;CHF;-10.00;1.35;CHF
19-08-2025 15:33:49;253259761;Acquisto;PLTR;"PALANTIR TECHNOLOGIES CL A ORD";US69608A1088;3.0;168.00;2.76;0.00;-506.76;USD;-506.76;794.07;USD
19-08-2025 15:33:49;253259761;Acquisto;PLTR;"PALANTIR TECHNOLOGIES CL A ORD";US69608A1088;2.0;168.00;3.50;0.00;-339.50;USD;-339.50;1300.83;USD
19-08-2025 15:31:35;253245307;Acquisto;AMD;"ADVANCED MICRO DEVICES ORD";US0079031078;3.0;171.00;2.77;0.00;-515.77;USD;-515.77;1640.33;USD
19-08-2025 15:31:35;253245307;Acquisto;AMD;"ADVANCED MICRO DEVICES ORD";US0079031078;1.0;171.00;3.26;0.00;-174.26;USD;-174.26;2156.10;USD
18-08-2025 21:57:21;253101360;Acquisto;AAPL;"APPLE ORD";US0378331005;4.0;231.255;6.39;0.00;-931.41;USD;-931.41;2330.36;USD
18-08-2025 21:51:17;253100027;Acquisto;CRWV;"COREWEAVE CL A ORD";US21873S1087;9.0;97.00;6.31;0.00;-879.31;USD;-879.31;3261.77;USD
18-08-2025 19:09:36;253082865;Acquisto;PLTR;"PALANTIR TECHNOLOGIES CL A ORD";US69608A1088;1.0;172.00;0.26;0.00;-172.26;USD;-172.26;4141.08;USD
18-08-2025 19:09:36;253082865;Acquisto;PLTR;"PALANTIR TECHNOLOGIES CL A ORD";US69608A1088;1.0;172.00;3.26;0.00;-175.26;USD;-175.26;4313.34;USD
18-08-2025 16:16:21;253049494;Acquisto;CRWV;"COREWEAVE CL A ORD";US21873S1087;6.0;99.02;2.89;0.00;-597.01;USD;-597.01;4488.60;USD
18-08-2025 16:16:21;253049494;Acquisto;CRWV;"COREWEAVE CL A ORD";US21873S1087;3.0;99.02;3.45;0.00;-300.51;USD;-300.51;5085.61;USD
18-08-2025 16:05:20;253049534;Acquisto;PLTR;"PALANTIR TECHNOLOGIES CL A ORD";US69608A1088;3.0;172.55;2.78;0.00;-520.43;USD;-520.43;5386.12;USD
18-08-2025 16:05:20;253049534;Acquisto;PLTR;"PALANTIR TECHNOLOGIES CL A ORD";US69608A1088;1.0;172.55;3.26;0.00;-175.81;USD;-175.81;5906.55;USD
18-08-2025 15:46:02;253049124;Acquisto;CRWV;"COREWEAVE CL A ORD";US21873S1087;6.0;101.06;2.91;0.00;-609.27;USD;-609.27;6082.36;USD
18-08-2025 15:46:02;253049124;Acquisto;CRWV;"COREWEAVE CL A ORD";US21873S1087;3.0;101.06;3.45;0.00;-306.63;USD;-306.63;6691.63;USD
18-08-2025 15:45:20;253058025;Acquisto;AAPL;"APPLE ORD";US0378331005;4.0;231.8897;6.39;0.00;-933.95;USD;-933.95;6998.26;USD
18-08-2025 15:44:17;253058451;Acquisto;AMD;"ADVANCED MICRO DEVICES ORD";US0079031078;5.0;177.5295;6.33;0.00;-893.98;USD;-893.98;7932.21;USD
18-08-2025 15:43:29;253058369;Acquisto;PLTR;"PALANTIR TECHNOLOGIES CL A ORD";US69608A1088;4.0;176.9496;6.06;0.00;-713.86;USD;-713.86;8826.19;USD
18-08-2025 15:42:30;253057764;Acquisto;NVDA;"NVIDIA ORD";US67066G1040;5.0;182.5999;6.37;0.00;-919.37;USD;-919.37;9540.05;USD
